Cc1ccc(cc1NC(=O)c2cnc(s2)c3ccccc3Cl)C(=O)NC4CC4	1R9	2-(2-chlorophenyl)-n-[5-(cyclopropylcarbamoyl)-2-methylphenyl]-1,3-thiazole-5-carboxamide
CCOC(=O)n1ccc2c1cc(cc2)C(=O)Nc3cc(ccc3C)C(=O)NC4CC4	1RA	ethyl 6-{[5-(cyclopropylcarbamoyl)-2-methylphenyl]carbamoyl}-1h-indole-1-carboxylate
CCNC(=O)[C@H]1c2ccccc2CN1C(=O)c3cc(c(cc3O)O)Cl	1RC	(1r)-2-[(5-chloro-2,4-dihydroxyphenyl)carbonyl]-n-ethyl-2,3-dihydro-1h-isoindole-1-carboxamide
CC(C)CCOc1cc(ccc1C#N)Nc2nc(nc(n2)OCCN3CCOCC3)OC	1RE	4-({4-methoxy-6-[2-(morpholin-4-yl)ethoxy]-1,3,5-triazin-2-yl}amino)-2-(3-methylbutoxy)benzonitrile
C[C@@H](C(=O)N[C@H]1CN(c2ccccc2N(C1=O)Cc3c4ccccc4ccc3OC)C(=O)c5ccc(cc5)N)NC	1RH	n-{(3s)-5-(4-aminobenzoyl)-1-[(2-methoxynaphthalen-1-yl)methyl]-2-oxo-2,3,4,5-tetrahydro-1h-1,5-benzodiazepin-3-yl}-n~2~-methyl-l-alaninamide
C[C@@H](C(=O)N[C@@H]1C(=O)N(c2ccccc2OC13CCOCC3)Cc4c5ccc(cc5ccc4OC)C(=O)O)NC	1RK	6-methoxy-5-({(3s)-3-[(n-methyl-l-alanyl)amino]-4-oxo-2',3,3',4,5',6'-hexahydro-5h-spiro[1,5-benzoxazepine-2,4'-pyran]-5-yl}methyl)naphthalene-2-carboxylic acid
CCN(CC)CCOc1cccc2c1N=C3c4c5c(c(c6c4C(=O)[C@](O6)(O/C=C/C([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](C=CC=C(C(=O)NC(=C3O2)C5=O)C)C)O)C)O)C)OC(=O)C)C)OC)C)C)O	1RL	benzoxazinorifamycin-2b
Cc1c(c2c3c4c1O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](C=CC=C(C(=O)NC(=C5C3=Nc6c(cccc6OCCCCN7CCN(CC7)CCn8ccnc8)O5)C2=O)C)C)O)C)O)C)OC(=O)C)C)OC)C)O	1RM	benzoxazinorifamycin-2c
C1=C(C(=NC(=O)N1)N)C(=O)O	1RT	4-amino-2-oxo-1,2-dihydropyrimidine-5-carboxylic acid
C[C@H](c1c(ccc(c1Cl)F)Cl)Oc2c3c(cnc2N)c(co3)c4cnn(c4)C5CCNCC5	1RU	7-[(1r)-1-(2,6-dichloro-3-fluorophenyl)ethoxy]-3-[1-(piperidin-4-yl)-1h-pyrazol-4-yl]furo[3,2-c]pyridin-6-amine
c1csc(c1C(=O)N)NC(=O)CSc2[nH]ncn2	1RV	2-{[(1h-1,2,4-triazol-5-ylsulfanyl)acetyl]amino}thiophene-3-carboxamide
C1[C@H](O[C@H](S1)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)N2C=C(C(=NC2=O)N)F	1RY	[[(2r,5s)-5-(4-azanyl-5-fluoranyl-2-oxidanylidene-pyrimidin-1-yl)-1,3-oxathiolan-2-yl]methoxy-oxidanyl-phosphoryl] phosphono hydrogen phosphate
Cc1c(c(nn1C)c2cc(nc(n2)N)Cl)Cc3ccccc3	1S2	4-chloranyl-6-[1,5-dimethyl-4-(phenylmethyl)pyrazol-3-yl]pyrimidin-2-amine
CCCCCCC1=CC(=O)C(=CN1C)Oc2ccc(cc2C)N	1S5	5-(4-amino-2-methylphenoxy)-2-hexyl-4-hydroxy-1-methylpyridinium
Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O	1S6	(2r,4s)-5,5-dimethyl-2-[(1r)-1-{[(5-methyl-3-phenyl-1,2-oxazol-4-yl)carbonyl]amino}-2-oxoethyl]-1,3-thiazolidine-4-carb oxylic acid
COc1cc2c(cc1O)nc(nc2Nc3ccc(cc3)NC(=O)c4ccccc4)Cc5ccccc5	1S8	n-{4-[(2-benzyl-7-hydroxy-6-methoxyquinazolin-4-yl)amino]phenyl}benzamide
COc1cc2c(cc1OCC(=O)O)ncnc2Nc3ccc(cc3)NC(=O)c4ccccc4	1S9	[(4-{[4-(benzoylamino)phenyl]amino}-6-methoxyquinazolin-7-yl)oxy]acetic acid
c1ccnc(c1)C(=O)Nc2ccc(cc2)NC(=O)c3ccc(c(c3)[N+](=O)[O-])O	1SE	n-{4-[(4-hydroxy-3-nitrobenzoyl)amino]phenyl}pyridine-2-carboxamide
Cc1cc(nc(n1)NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)C	1SM	methyl 2-[({[(4,6-dimethylpyrimidin-2-yl)amino]carbonyl}amino)sulfonyl]benzoate
C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4ccc(cc4c5c3c6n2c7ccccc7c6c8c5C(=O)N=C8)O)NC)OC	1ST	(5s,6r,7r,9r)-12-hydroxy-6-methoxy-5-methyl-7-(methylamino)-6,7,8,9-tetrahydro-5h,14h-5,9-epoxy-4b,9a,15-triazadibenzo[ b,h]cyclonona[1,2,3,4-jkl]cyclopenta[e]-as-indacen-14-one
c1cc(cc(c1)C(F)(F)F)CC(=O)Nc2cc(ccc2F)Oc3ccc4c(c3C#N)sc(n4)NC(=O)C5CC5	1SU	n-{7-cyano-6-[4-fluoro-3-({[3-(trifluoromethyl)phenyl]acetyl}amino)phenoxy]-1,3-benzothiazol-2-yl}cyclopropanecarboxamide
c1cc(cc(c1)NC(=O)Nc2cc(ccc2F)Oc3ccc4c(c3C#N)sc(n4)NC(=O)C5CC5)C(F)(F)F	1SW	n-{7-cyano-6-[4-fluoro-3-({[3-(trifluoromethyl)phenyl]carbamoyl}amino)phenoxy]-1,3-benzothiazol-2-yl}cyclopropanecarboxamide
CC(C)(C)c1ccc(cc1)C(=O)Nc2nnc3n2CCS3	1SX	4-tert-butyl-n-(5,6-dihydro[1,3]thiazolo[2,3-c][1,2,4]triazol-3-yl)benzamide
Cn1ccnc1C(=O)Nc2cc(n(c2)C)C(=O)Nc3cn(c(n3)C(=O)Nc4cc(n(c4)C)C(=O)NCCCC(=O)Nc5cc(n(c5)C)C(=O)Nc6cc(n(c6)C)C(=O)Nc7cc(n(c7)C)C(=O)Nc8cc(n(c8)C)C(=O)NCCC(=O)NCCCN(C)C)C	1SZ	n-[5-[[4-[[5-[[5-[[5-[[5-[[3-[3-(dimethylamino)propylamino]-3-oxidanylidene-propyl]carbamoyl]-1-methyl-pyrrol-3-yl]carbamoyl]-1-methyl-pyrrol-3-yl]carbamoyl]-1-methyl-pyrrol-3-yl]carbamoyl]-1-methyl-pyrrol-3-yl]amino]-4-oxidanylidene-butyl]carbamoyl]-1-methyl-pyrrol-3-yl]-1-methyl-4-[[1-methyl-4-[(1-methylimidazol-2-yl)carbonylamino]pyrrol-2-yl]carbonylamino]imidazole-2-carboxamide
[H]/N=C(/c1ccc2c(c1)[C@@](C[C@H](N2)c3cc(cc(c3)NC(=O)CC(C)C)c4ccc(cc4C(=O)O)C(=O)N)(C)c5ccccc5)\N	1T5	3'-[(2s,4r)-6-carbamimidoyl-4-methyl-4-phenyl-1,2,3,4-tetrahydroquinolin-2-yl]-4-carbamoyl-5'-[(3-methylbutanoyl)amino]biphenyl-2-carboxylic acid
[H]/N=C(/c1ccc2c(c1)[C@@](C[C@H](N2)c3cccc(c3)c4ccc(cc4C(=O)O)C(=O)N)(C)c5ccccc5)\N	1T6	5-aminocarbonyl-2-[3-[(2s,4r)-6-carbamimidoyl-4-methyl-4-phenyl-2,3-dihydro-1h-quinolin-2-yl]phenyl]benzoic acid
[H]/N=C(\c1ccc2c(c1)[C@H](C[C@H](N2)c3cc(cc(c3)N)c4ccccc4C(=O)O)c5ccccc5)/N	1T7	3'-amino-5'-[(2s,4r)-6-carbamimidoyl-4-phenyl-1,2,3,4-tetrahydroquinolin-2-yl]biphenyl-2-carboxylic acid
Cc1nc(nc(n1)OC)N(C)C(=O)NS(=O)(=O)c2ccccc2C(=O)OC	1TB	methyl 2-[4-methoxy-6-methyl-1,3,5-trazin-2-yl(methyl)carbamoylsulfamoyl]benzoate
Cc1ncc(o1)C(=O)Nc2ccc(c(c2)Cl)C(=O)NCC3(CCOCC3)c4ccc(cc4)OC	1TC	n-[3-chloranyl-4-[[4-(4-methoxyphenyl)oxan-4-yl]methylcarbamoyl]phenyl]-2-methyl-1,3-oxazole-5-carboxamide
c1ccc2c(c1)/C(=C\c3cccc(c3)C(=O)O)/C(=O)N2	1TD	3-[(e)-(2-oxidanylidene-1h-indol-3-ylidene)methyl]benzoic acid
Cc1cc2c(c(c1)O)C3=C(C(=O)C2)C(=O)c4c(cccc4O)C3=O	1TJ	1,8-dihydroxy-3-methyltetraphene-6,7,12(5h)-trione
CCCCCCc1ccc(c(c1)O)Oc2ccccc2[N+](=O)[O-]	1TN	5-hexyl-2-(2-nitrophenoxy)phenol
Cc1ncc(c(n1)N)C[N@@]2C([C@@H](S[C@@H]2[C@](C)(C(=O)O)O)CCO[P@@](=O)(O)OP(=O)(O)O)C	1TP	1-(2-{(2s,4r,5r)-3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-2-[(1s)-1-carboxy-1-hydroxyethyl]-4-methyl-1,3-thiazolidin-5-yl}ethoxy)-1,1,3,3-tetrahydroxy-1lambda~5~-diphosphox-1-en-2-ium 3-oxide
c1cc(c(c2c1c(c[nH]2)C[C@@H](C(=O)O)N)O)NC=O	1TQ	6-(formylamino)-7-hydroxy-l-tryptophan
[H]/N=C(/c1ccc(cc1)CNC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)NCc3ccc(cc3)C#N)NS(=O)(=O)c4ccc(c(c4)Cl)OC)\N	1TS	(2s)-n-[(4-carbamimidoylphenyl)methyl]-1-[(2s)-2-[(3-chloro-4-methoxybenzene)sulfonamido]-3-{[(4-cyanophenyl)methyl]carbamoyl}propanoyl]pyrrolidine-2-carboxamide
Cc1nc(c(n1C)O)Cc2cc(c(c(c2)F)O)F	1TU	4-(3,5-difluoro-4-hydroxybenzyl)-1,2-dimethyl-1h-imidazol-5-ol
Cc1cc(c(c(c1)C)/C=N/NC(=O)[C@H](Cc2c[nH]c3c2cccc3)N)C	1TZ	(2s)-2-azanyl-3-(3h-indol-3-yl)-n-[(e)-(2,4,6-trimethylphenyl)methylideneamino]propanamide
Cc1c(sc(c1Cc2cnc(nc2N)C)[C@@H](CO)O)CCOP(=O)(O)OP(=O)(O)O	1U0	2-{4-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-[(1r)-1,2-dihydroxyethyl]-3-methylthiophen-2-yl}ethyl trihydrogen diphosphate
c1c(c(sc1Cl)C(=O)O)S(=O)(=O)N	1U1	5-chloro-3-sulfamoylthiophene-2-carboxylic acid
Cc1c(c(no1)c2ccccc2Cl)C(=O)NCC(=O)O	1U3	n-{[3-(2-chlorophenyl)-5-methyl-1,2-oxazol-4-yl]carbonyl}glycine
Cc1cccc(c1C(=O)OCC(=O)[C@H](CC(=O)O)N)C	1U8	(3s)-3-amino-5-[(2,6-dimethylbenzoyl)oxy]-4-oxopentanoic acid
Cc1ccc(cc1)CSC2=NC3=C(CCC3)C(=O)N2	1UA	2-[(4-methylbenzyl)sulfanyl]-3,5,6,7-tetrahydro-4h-cyclopenta[d]pyrimidin-4-one
Cc1c(c2c([nH]1)N=C(NC2=O)N)Sc3ccc(c(c3)Cl)C(=O)NC(CCC(=O)O)C(=O)O	1UF	n-{4-[(2-amino-6-methyl-4-oxo-4,7-dihydro-3h-pyrrolo[2,3-d]pyrimidin-5-yl)sulfanyl]-2-chlorobenzoyl}-l-glutamic acid
CC(=O)Nc1cn2cc(ccc2n1)c3cc(c(nc3)N)C(F)(F)F	1UK	n-{6-[6-amino-5-(trifluoromethyl)pyridin-3-yl]imidazo[1,2-a]pyridin-2-yl}acetamide
Cc1c(cccc1O)C(=O)N[C@@H](CSc2ccccc2)[C@@H](C[N@@]3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O	1UN	2-[2-hydroxy-3-(3-hydroxy-2-methyl-benzoylamino)-4-phenyl sulfanyl-butyl]-decahydro-isoquinoline-3-carboxylic acid tert-butylamide
[H]/N=C(/c1ccc2ccc(c(c2c1)OCC(=O)N)OC)\N	1UP	2-[(7-carbamimidoyl-2-methoxynaphthalen-1-yl)oxy]acetamide
CCCCCCc1ccc(c(c1)O)Oc2ccccc2Cl	1US	2-(2-chloranylphenoxy)-5-hexyl-phenol
c1c2c(c3c(c1F)N4CC[C@H]([C@H]4COC3)N)N(C=C(C2=O)C(=O)O)C5CC5	1UV	(3as,4r)-4-amino-13-cyclopropyl-8-fluoro-10-oxo-3a,4,5,6,10,13-hexahydro-1h,3h-pyrrolo[2',1':3,4][1,4]oxazepino[5,6-h]quinoline-11-carboxylic acid
CCCc1c(nc(s1)c2ccc(c(c2)OCC(C)(C)O)OC)CSc3nc(cc(n3)N)N	1UX	1-[5-(4-{[(4,6-diaminopyrimidin-2-yl)sulfanyl]methyl}-5-propyl-1,3-thiazol-2-yl)-2-methoxyphenoxy]-2-methylpropan-2-ol
c1cc(ccc1CCN2CC[C@@H](C[C@@H]2CO)O)Nc3nc(cs3)c4ccc(c(c4)Cl)Cl	1V2	(2r,4s)-1-[2-(4-{[4-(3,4-dichlorophenyl)-1,3-thiazol-2-yl]amino}phenyl)ethyl]-2-(hydroxymethyl)piperidin-4-ol
c1ccc2c(c1)C(=O)C=C(O2)c3ccc4c(c3)OCO4	1V8	2-(1,3-benzodioxol-5-yl)-4h-chromen-4-one
c1ccc2c(c1)[nH]c(n2)COc3cccc(c3)C(=O)c4c(non4)N	1VE	(4-azanyl-1,2,5-oxadiazol-3-yl)-[3-(1h-benzimidazol-2-ylmethoxy)phenyl]methanone
COc1ccc(c(c1)CCC(=O)Nc2cc(ccn2)c3c(nc([nH]3)SC)c4ccc(cc4)F)OC	1VI	3-(2,5-dimethoxyphenyl)-~{n}-[4-[4-(4-fluorophenyl)-2-methylsulfanyl-1~{h}-imidazol-5-yl]pyridin-2-yl]propanamide
CCOC(=O)COc1cccc(c1)C(=O)c2c(non2)N	1VJ	ethyl 2-[3-[(4-azanyl-1,2,5-oxadiazol-3-yl)carbonyl]phenoxy]ethanoate
c1ccc(cc1)C(=O)c2c(non2)N	1VK	(4-azanyl-1,2,5-oxadiazol-3-yl)-phenyl-methanone
c1ccc2c(c1)[C@@H](C(=O)N2CN3CCN(CC3)Cc4ccc5c(c4)OCO5)O	1VL	(3s)-1-{[4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]methyl}-3-hydroxy-1,3-dihydro-2h-indol-2-one
Cc1cc2c(cc1C)n(c(n2)c3nccs3)c4ccc5c(c4)nc(nc5N)N	1VM	7-[5,6-dimethyl-2-(1,3-thiazol-2-yl)-1h-benzimidazol-1-yl]quinazoline-2,4-diamine
Cc1cc2c(cc1C)n(c(n2)c3nccs3)c4cc5c(cc4Cl)c(nc(n5)N)N	1VN	6-chloro-7-[5,6-dimethyl-2-(1,3-thiazol-2-yl)-1h-benzimidazol-1-yl]quinazoline-2,4-diamine
Cc1cc2c(cc1C)n(c(n2)c3cscn3)c4ccc5c(c4)nc(nc5N)N	1VO	7-[5,6-dimethyl-2-(1,3-thiazol-4-yl)-1h-benzimidazol-1-yl]quinazoline-2,4-diamine
Cc1ncc(n1CCOS(=O)(=O)N)[N+](=O)[O-]	1VQ	2-(2-methyl-5-nitro-1h-imidazol-1-yl)ethyl sulfamate
CCNC(=O)c1c(csc1NC(=O)CNCCc2c[nH]c3c2cccc3)c4ccccc4	1VS	n-ethyl-2-({n-[2-(1h-indol-3-yl)ethyl]glycyl}amino)-4-phenylthiophene-3-carboxamide
c1ccc(cc1)CNCCC(=O)Nc2c(c(cs2)c3ccccc3)C(=O)NCc4ccccc4	1VT	n-benzyl-2-[(n-benzyl-beta-alanyl)amino]-4-phenylthiophene-3-carboxamide
c1ccc2c(c1)CCN([C@@H]2CN3C(=O)c4ccccc4C3=O)C(=O)[C@@H]5CCCC[C@@H]5C(=O)O	1VV	(1s,2r)-2-{[(1s)-1-[(1,3-dioxo-1,3-dihydro-2h-isoindol-2-yl)methyl]-3,4-dihydroisoquinolin-2(1h)-yl]carbonyl}cyclohexanecarboxylic acid
c1ccc2c(c1)CCN([C@@H]2CN3C(=O)c4ccccc4C3=O)C(=O)[C@@H]5CCCC[C@@H]5c6[nH]nnn6	1VW	2-{[(1s)-2-{[(1r,2s)-2-(1h-tetrazol-5-yl)cyclohexyl]carbonyl}-1,2,3,4-tetrahydroisoquinolin-1-yl]methyl}-1h-isoindole-1,3(2h)-dione
Cc1cccc2c1CCN([C@@H]2CN3Cc4ccccc4C3=O)C(=O)[C@@H]5CCCC[C@@H]5C(=O)O	1VX	(1s,2r)-2-{[(1s)-5-methyl-1-[(1-oxo-1,3-dihydro-2h-isoindol-2-yl)methyl]-3,4-dihydroisoquinolin-2(1h)-yl]carbonyl}cyclohexanecarboxylic acid
CC1=C(N(C2=NC(=O)NC(=O)C2=N1)C[C@@H]([C@@H]([C@@H](CO)O)O)O)O	1VY	1-deoxy-1-(7-hydroxy-6-methyl-2,4-dioxo-3,4-dihydropteridin-8(2h)-yl)-d-ribitol
c1cc(c(nc1)N2CC[C@]3([C@@H](C2)OC(=N3)N)c4ccc(cc4F)F)C#N	1W1	2-[(3ar,7ar)-2-amino-7a-(2,4-difluorophenyl)-3a,6,7,7a-tetrahydro[1,3]oxazolo[5,4-c]pyridin-5(4h)-yl]pyridine-3-carbonitrile
c1cc(c(nc1)N2CC[C@@H]3[C@](C2)(N=C(O3)N)c4ccc(cc4F)F)C#N	1W2	2-[(3as,7ar)-2-amino-3a-(2,4-difluorophenyl)-3a,6,7,7a-tetrahydro[1,3]oxazolo[4,5-c]pyridin-5(4h)-yl]pyridine-3-carbonitrile
Cc1cc(cc(c1O)C)/C=C/C2=C(c3ccc(cc3OC2=O)O)C	1W3	7-hydroxy-3-[(e)-2-(4-hydroxy-3,5-dimethylphenyl)ethenyl]-4-methyl-2h-chromen-2-one
Cc1cc(cc(c1O)C)/C=C/c2cc(cc(c2)N(C)C)C(=O)Sc3ccc(cc3)F	1W4	s-(4-fluorophenyl) 3-(dimethylamino)-5-[(e)-2-(4-hydroxy-3,5-dimethylphenyl)ethenyl]benzenecarbothioate
c1c(c(nc(c1[N+](=O)[O-])N)O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O	1W5	(1r)-1-(6-amino-2-hydroxy-5-nitropyridin-3-yl)-1,4-anhydro-2-deoxy-5-o-phosphono-d-erythro-pentitol
CCOC(=O)NC(=O)c1ccsc1NC(=O)c2nc3ccccc3s2	1W6	ethyl ({2-[(1,3-benzothiazol-2-ylcarbonyl)amino]thiophen-3-yl}carbonyl)carbamate
Cc1ccc(cc1)CS(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3C	1W7	n-(1-methyl-2-oxo-1,2,3,4-tetrahydroquinolin-6-yl)-1-(4-methylphenyl)methanesulfonamide
Cc1c(c(c(cn1)COP(=O)(O)O)/C=N/[C@H](CO)C(=O)O)O	1W9	(2r)-2-[(e)-[2-methyl-3-oxidanyl-5-(phosphonooxymethyl)pyridin-4-yl]methylideneamino]-3-oxidanyl-propanoic acid
c1cc(c(nc1)C(=O)O)S	1WD	3-sulfanylpyridine-2-carboxylic acid
Cc1c(c(c2c(n1)CN(C2=O)CCOC)c3ccc(cc3Cl)Cl)CN	1WH	3-(aminomethyl)-4-(2,4-dichlorophenyl)-6-(2-methoxyethyl)-2-methyl-6,7-dihydro-5h-pyrrolo[3,4-b]pyridin-5-one
C[C@H]1C(=O)Nc2cc(ccc2O1)CN3CCC(=CC3)c4ccc(cc4)Cl	1WQ	(2s)-6-{[4-(4-chlorophenyl)-3,6-dihydropyridin-1(2h)-yl]methyl}-2-methyl-2h-1,4-benzoxazin-3(4h)-one
c1cc(cc(c1)F)Nc2c-3c(n[nH]2)CCc4c3[nH]nc4C(=O)NCCCN	1WS	n-(3-aminopropyl)-8-[(3-fluorophenyl)amino]-2,4,5,7-tetrahydropyrazolo[3,4-e]indazole-3-carboxamide
B1(c2cc(ccc2CO1)Oc3ccc(cc3F)CN)O	1WU	6-[4-(aminomethyl)-2-fluorophenoxy]-2,1-benzoxaborol-1(3h)-ol
c1cc(ccc1CNC(=O)c2ccc(cc2OCC(=O)O)Cl)I	1WW	{5-chloro-2-[(4-iodobenzyl)carbamoyl]phenoxy}acetic acid
c1cc(c(cc1Cl)OCC(=O)O)C(=O)NCc2c(c(c(c(c2F)F)Br)F)F	1WX	{2-[(4-bromo-2,3,5,6-tetrafluorobenzyl)carbamoyl]-5-chlorophenoxy}acetic acid
CCC(=O)Nc1ccc(c(c1)Nc2ncc(c(n2)c3c[nH]c4c3cccc4)Cl)OC	1WY	n-(3-{[5-chloro-4-(1h-indol-3-yl)pyrimidin-2-yl]amino}-4-methoxyphenyl)propanamide
Cc1cc(cc(c1O)C)/C=C/c2cc(cc(c2)N(C)C)C(=O)O	1WZ	3-(dimethylamino)-5-[(e)-2-(4-hydroxy-3,5-dimethylphenyl)ethenyl]benzoic acid
c1ccc2c(c1)CCN(C2)C(=O)O	1X1	3,4-dihydroisoquinoline-2(1h)-carboxylic acid
c1ccc2c(c1)CCN(C2)C(=O)O[C@@H]3C[C@H]4C(=O)N[C@@]5(C[C@H]5CCCCCCC[C@@H](C(=O)N4C3)NC(=O)OC6CCCC6)C(=O)NS(=O)(=O)C7CC7	1X3	(2r,6s,13ar,14ar,16as)-6-{[(cyclopentyloxy)carbonyl]amino}-14a-[(cyclopropylsulfonyl)carbamoyl]-5,16-dioxooctadecahydrocyclopropa[e]pyrrolo[1,2-a][1,4]diazacyclopentadecin-2-yl 3,4-dihydroisoquinoline-2(1h)-carboxylate
CN(Cc1cccnc1)c2ccc(c(c2)C(=O)O)NC(=O)C3CC3	1X5	2-[(cyclopropylcarbonyl)amino]-5-[methyl(pyridin-3-ylmethyl)amino]benzoic acid
Cc1c(sc-2c1C(=N[C@H](c3c2c(no3)C)CC(=O)N)c4ccc(cc4)Cl)C	1XB	2-[(6s)-4-(4-chlorophenyl)-2,3,9-trimethyl-6h-[1,2]oxazolo[5,4-c]thieno[2,3-e]azepin-6-yl]acetamide
CC(C)(COP(=O)(O)OP(=O)(O)OCc1c(c(c(o1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)N/C=C/SCC(O)O)O	1XE	[5-(6-amino-9h-purin-9-yl)-4-hydroxy-3-(phosphonooxy)furan-2-yl]methyl (3r)-4-{[3-({(e)-2-[(2,2-dihydroxyethyl)sulfanyl]ethenyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl dihydrogen diphosphate
c1ccc(c(c1)C(=O)O)NC(=O)CSC(=O)N	1XF	2-{[(carbamoylsulfanyl)acetyl]amino}benzoic acid
CC1(CCC(=C(C1)CN2CCN(CC2)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(c(c4)S(=O)(=O)C(F)(F)F)N[C@H](CCN5CCOCC5)CSc6ccccc6)c7ccc(cc7)Cl)C	1XJ	4-(4-{[2-(4-chlorophenyl)-5,5-dimethylcyclohex-1-en-1-yl]methyl}piperazin-1-yl)-n-[(4-{[(2r)-4-(morpholin-4-yl)-1-(phenylsulfanyl)butan-2-yl]amino}-3-[(trifluoromethyl)sulfonyl]phenyl)sulfonyl]benzamide
COc1cc(c(cc1C(=O)NCCN2CCC(CC2)C(=O)c3ccc(cc3)F)C#N)Cl	1XP	4-chloro-5-cyano-n-{2-[4-(4-fluorobenzoyl)piperidin-1-yl]ethyl}-2-methoxybenzamide
c1cc(sc1)CN(CC2=NC3=C(COCC3)C(=O)N2)C(=O)CN4CCC(CC4)C(=O)c5ccc(cc5)F	1XQ	2-[4-(4-fluorobenzoyl)piperidin-1-yl]-n-[(4-oxo-3,5,7,8-tetrahydro-4h-pyrano[4,3-d]pyrimidin-2-yl)methyl]-n-(thiophen-2-ylmethyl)acetamide
c1cc(c(cc1c2ccc(o2)C(=O)O)Cl)F	1XS	5-(3-chloro-4-fluorophenyl)furan-2-carboxylic acid
c1cc(ccc1CNC(=S)c2ccc(cc2Cl)c3ccc(o3)C(=O)O)c4ccnn4c5ccc(c(c5)Cl)Cl	1XU	5-[3-chloro-4-({4-[1-(3,4-dichlorophenyl)-1h-pyrazol-5-yl]benzyl}carbamothioyl)phenyl]furan-2-carboxylic acid
c1cc(ccc1C2=C(COCC2)CN3CCN(CC3)c4ccc(cc4)C(=O)NS(=O)(=O)c5ccc(c(c5)[N+](=O)[O-])NC6CCOCC6)Cl	1XV	4-(4-{[4-(4-chlorophenyl)-5,6-dihydro-2h-pyran-3-yl]methyl}piperazin-1-yl)-n-{[3-nitro-4-(tetrahydro-2h-pyran-4-ylamino)phenyl]sulfonyl}benzamide
c1ccc2c(c1)[C@@H](CCO2)N	1XY	(4r)-3,4-dihydro-2h-chromen-4-amine
C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3C[C@@H]4C[C@@H]4N3C[C@H]2C(=O)N[C@@H]5CCOc6c5cccc6)NC	1Y0	(4s,6ar,7as)-5-{(2s)-2-cyclohexyl-2-[(n-methyl-l-alanyl)amino]acetyl}-n-[(4r)-3,4-dihydro-2h-chromen-4-yl]octahydro-1h-cyclopropa[4,5]pyrrolo[1,2-a]pyrazine-4-carboxamide
CN(C)CCOc1cccc(c1CN2CCN(CC2)c3ccc(c(c3)Oc4ccc5c(c4)cc[nH]5)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)c8ccc(cc8)Cl	1Y1	4-[4-({4'-chloro-3-[2-(dimethylamino)ethoxy]biphenyl-2-yl}methyl)piperazin-1-yl]-2-(1h-indol-5-yloxy)-n-({3-nitro-4-[(tetrahydro-2h-pyran-4-ylmethyl)amino]phenyl}sulfonyl)benzamide
c1ccc2c(c1)CCC[C@H]2N	1Y5	(1r)-1,2,3,4-tetrahydronaphthalen-1-amine
c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)N(C[C@@H]2CNC3=C(N2)C(=O)NC(=N3)N)C=O	1YA	n-{4-[{[(6s)-2-amino-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}(formyl)amino]benzoyl}-l-glutamic acid
Cc1ccc2c(c1C)Oc3c(cccc3C2=O)CC(=O)O	1YE	(5,6-dimethyl-9-oxo-9h-xanthen-4-yl)acetic acid
C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCOc5c4cccc5)NC	1YH	(3s,8ar)-n-((r)-chroman-4-yl)-2-((s)-2-cyclohexyl-2-((s)-2-(methylamino)propanamido)acetyl)octahydropyrrolo[1,2-a]pyrazine-3-carboxamide
c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NC[C@@H]2CNC3=C(N2)C(=O)NC(=N3)N	1YJ	n-[4-({[(6r)-2-amino-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-l-glutamic acid
C[C@@]12CC[C@@]3([C@@]([C@]1(CC4=C(O2)C=C(OC4=O)c5cc(c(c(c5)OC)OC)OC)O)(C(=O)C=CC3(C)C)C)O	1YK	territrem b
Cc1cccc2c1ccc3c2C(=O)C(=O)C4=C3OC[C@@H]4C	1YL	dihydrotanshinone i
