CC(C)C[C@@H](C(=O)NO)NC(=O)NCc1cccc(c1)Cl	8L0	(2s)-2-[(3-chlorophenyl)methylcarbamoylamino]-4-methyl-n-oxidanyl-pentanamide
C/C(=N\O)/c1cccc(c1)C(C)(C)NC(=O)Nc2ccc(c(c2)c3nc(cs3)C(F)(F)F)Cl	8L1	n-{4-chloro-3-[4-(trifluoromethyl)-1,3-thiazol-2-yl]phenyl}-n'-(2-{3-[(1e)-n-hydroxyethanimidoyl]phenyl}propan-2-yl)urea
c1cc(cnc1)OCC2(CCNCC2)Cc3ccc(c(c3)Cl)Cl	8L3	3-[[4-[(3,4-dichlorophenyl)methyl]piperidin-4-yl]methoxy]pyridine
[H]/N=C(/c1cccc(c1)C(C)(C)NC(=O)Nc2ccc(cc2)Cl)\NO	8L4	3-(2-{[(4-chlorophenyl)carbamoyl]amino}propan-2-yl)-n-hydroxybenzene-1-carboximidamide
CC(=C)c1cccc(c1)C(C)(C)NC(=O)Nc2ccc(c(c2)N[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl	8L7	n-{2-chloro-5-[({2-[3-(prop-1-en-2-yl)phenyl]propan-2-yl}carbamoyl)amino]phenyl}-alpha-d-ribofuranosylamine
Cc1cc(c(cc1NS(=O)(=O)c2ccc(cc2C(=O)O)NS(=O)(=O)c3cc(cc(c3)Cl)Cl)Br)F	8L9	5-[[3,5-bis(chloranyl)phenyl]sulfonylamino]-2-[(5-bromanyl-4-fluoranyl-2-methyl-phenyl)sulfamoyl]benzoic acid
CC(=C)c1cccc(c1)C(C)(C)NC(=O)Nc2ccc(c(c2)O[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl	8LA	n-[4-chloro-3-(alpha-d-ribofuranosyloxy)phenyl]-n'-{2-[3-(prop-1-en-2-yl)phenyl]propan-2-yl}urea
c1cc(c(c(c1)O)O)C(=O)NCCCCCCCCNC(=O)c2cccc(c2O)O	8LC	n,n'-octane-1,8-diylbis(2,3-dihydroxybenzamide)
Cc1ccc(cc1)S(=O)(=O)Nc2cc3c(c(c2O)O)C(=O)c4ccccc4C3=O	8LF	~{n}-[3,4-bis(oxidanyl)-9,10-bis(oxidanylidene)anthracen-2-yl]-4-methyl-benzenesulfonamide
Cc1c(cn(n1)C2CCNCC2)Nc3ncc(c(n3)c4cnc5n4cccc5)Cl	8LN	5-chloranyl-4-imidazo[1,2-a]pyridin-3-yl-n-(3-methyl-1-piperidin-4-yl-pyrazol-4-yl)pyrimidin-2-amine
CCc1cccc(c1NC(=O)N[C@H](CC(C)C)C(=O)NO)CC	8LO	(2r)-2-[(2,6-diethylphenyl)carbamoylamino]-4-methyl-n-oxidanyl-pentanamide
c1ccc(cc1)CN2C=C3CN(C(=O)NC3=CC2=O)c4cccc(c4)OCc5ccccc5	8LP	6-benzyl-3-[3-(benzyloxy)phenyl]-4,6-dihydropyrido[4,3-d]pyrimidine-2,7(1h,3h)-dione
Cc1cc2c(cc1N3CC4=CN(C(=O)CC4=NC3=O)Cc5ccccc5)O[C@H](CC2)c6c(cccn6)F	8LS	6-benzyl-3-[(2r)-2-(3-fluoropyridin-2-yl)-6-methyl-3,4-dihydro-2h-1-benzopyran-7-yl]-4,6-dihydropyrido[4,3-d]pyrimidine-2,7(3h,8h)-dione
c1cc(c(cc1Nc2c3cc(c(cc3ncn2)OCCCN4CCOCC4)NC(=O)[C@H]5CCCN5C(=O)CF)Cl)F	8LU	(2r)-n-[4-[(3-chloranyl-4-fluoranyl-phenyl)amino]-7-(3-morpholin-4-ylpropoxy)quinazolin-6-yl]-1-(2-fluoranylethanoyl)pyrrolidine-2-carboxamide
c1cc(cc(c1)C(=O)O)c2ccc(o2)CC3=C(N4C(=NC3=O)S[C@@H](N4)C5CCCCC5)N	8LV	3-(5-{[(2r)-5-amino-2-cyclohexyl-7-oxo-2,3-dihydro-7h-[1,3,4]thiadiazolo[3,2-a]pyrimidin-6-yl]methyl}furan-2-yl)benzoic acid
Cc1cc2c(cc1N3C(=O)c4cccc5c4c(ccc5)C3=O)N(C(=O)N2C)C	8LW	2-(1,3,6-trimethyl-2-oxidanylidene-benzimidazol-5-yl)benzo[de]isoquinoline-1,3-dione
CN(CCOc1ccc(cc1)C[C@H]2C(=O)NC(=O)S2)c3cc(ncn3)Oc4ccc(cc4)OC	8LX	(5s)-5-[[4-[2-[[6-(4-methoxyphenoxy)pyrimidin-4-yl]-methyl-amino]ethoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione
c1cc2c(cc1[C@@H]3CCC[NH2+]3)OCCO2	8LZ	(2~{s})-2-(2,3-dihydro-1,4-benzodioxin-6-yl)pyrrolidin-1-ium
COc1ccc(cc1)Nc2cc(ccc2NC(=O)c3cccc(n3)CC4CCCCC4)C(=O)O	8M4	4-{[6-(cyclohexylmethyl)pyridine-2-carbonyl]amino}-3-[(4-methoxyphenyl)amino]benzoic acid
Cn1cc(c2c1cccc2)C(=O)Nc3ccccc3	8M5	1-methyl-n-phenyl-indole-3-carboxamide
Cc1c(c(sc1C#N)c2nc[nH]n2)C	8M8	3,4-dimethyl-5-(1~{h}-1,2,4-triazol-3-yl)thiophene-2-carbonitrile
Cc1cnc(c(c1OC)C)Cn2c3c(cn2)c(nc(n3)N)Cl	8M9	4-chloranyl-1-[(4-methoxy-3,5-dimethyl-pyridin-2-yl)methyl]pyrazolo[3,4-d]pyrimidin-6-amine
c1cc(nc(c1)C(=O)Nc2ccc(cc2Nc3ccc(cc3)F)C(=O)O)CC4CCCCC4	8MA	4-{[6-(cyclohexylmethyl)pyridine-2-carbonyl]amino}-3-[(4-fluorophenyl)amino]benzoic acid
c1c(c(cc2c1OCO2)Br)Cn3c4c(cn3)c(nc(n4)N)Cl	8MF	1-[(6-bromanyl-1,3-benzodioxol-5-yl)methyl]-4-chloranyl-pyrazolo[3,4-d]pyrimidin-6-amine
CCCCCCOCCOCCNC(=O)CCN1C(=O)c2cccc3c2c(ccc3NNN)C1=O	8MH	3-[6-(2-azanylhydrazinyl)-1,3-bis(oxidanylidene)benzo[de]isoquinolin-2-yl]-n-[2-(2-hexoxyethoxy)ethyl]propanamide
Cc1ncc(c(n1)N)CN2C(SC(C2=C)CCOP(=O)(O)OP(=O)(O)O)[C@](CO)([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O	8ML	2-[3-[(4-azanyl-2-methyl-pyrimidin-5-yl)methyl]-4-methylidene-2-[(2s,3s,4r,5r)-1,2,3,4,5-pentakis(oxidanyl)-6-phosphonooxy-hexan-2-yl]-1,3-thiazolidin-5-yl]ethyl phosphono hydrogen phosphate
c1c(c(sc1C(=O)NN)Br)Br	8MT	4,5-bis(bromanyl)thiophene-2-carbohydrazide
CC(=O)OCc1ccc(o1)C=O	8MV	(5-formylfuran-2-yl)methyl acetate
Cc1c2c(nc(nc2sc1C(=O)O)C3CC3)C	8MW	2-cyclopropyl-4,5-dimethyl-thieno[2,3-d]pyrimidine-6-carboxylic acid
Cc1c2c(cc(c1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	8MX	1-cyclopropyl-6-fluoro-8-methyl-7-[(4as,7as)-octahydro-6h-pyrrolo[3,4-b]pyridin-6-yl]-4-oxo-1,4-dihydroquinoline-3-carboxylic acid
c1cc(ccc1C#N)Nc2nc(cc(n2)n3ccc(n3)CO)N	8MY	4-({4-amino-6-[3-(hydroxymethyl)-1h-pyrazol-1-yl]pyrimidin-2-yl}amino)benzonitrile
CC(=C)c1cccc(c1)C(C)(C)NC(=O)Nc2ccc(c(c2)N[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O)Cl	8N1	n-{2-chloro-5-[({2-[3-(prop-1-en-2-yl)phenyl]propan-2-yl}carbamoyl)amino]phenyl}-beta-d-xylofuranosylamine
COc1cccc(c1OC)/C=C/C(=O)O	8N2	(~{e})-3-(2,3-dimethoxyphenyl)prop-2-enoic acid
Cc1cccc(c1)CNC(=O)N[C@H](CC(C)C)C(=O)NO	8N3	(2r)-4-methyl-2-[(3-methylphenyl)methylcarbamoylamino]-n-oxidanyl-pentanamide
c1cc(cc(c1)OC(F)(F)F)Nc2cc(ccc2NC(=O)c3cccc(n3)CC4CCCCC4)C(=O)O	8N4	4-{[6-(cyclohexylmethyl)pyridine-2-carbonyl]amino}-3-{[3-(trifluoromethoxy)phenyl]amino}benzoic acid
c1cc(nc(c1)C(=O)Nc2ccc(cc2OC3CCOCC3)c4[nH]nnn4)CC5CCCCC5	8N7	6-(cyclohexylmethyl)-n-{2-[(oxan-4-yl)oxy]-4-(1h-tetrazol-5-yl)phenyl}pyridine-2-carboxamide
c1c(c(c(s1)C(=O)O)Br)Br	8N8	3,4-bis(bromanyl)thiophene-2-carboxylic acid
Cc1ncc(c(n1)N)CN\2C(=C(S/C2=C(\CO)/O)CCOP(=O)(O)OP(=O)(O)O)C	8N9	2-[(2e)-3-[(4-azanyl-2-methyl-pyrimidin-5-yl)methyl]-2-[1,2-bis(oxidanyl)ethylidene]-4-methyl-1,3-thiazol-5-yl]ethyl phosphono hydrogen phosphate
c1cc(c[n+](c1)[C@@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N	8NA	alpha-diphosphopyridine nucleotide
CC(=O)Nc1ccc(c(c1)Cl)OC	8NB	~{n}-(3-chloranyl-4-methoxy-phenyl)ethanamide
COc1ccc(cc1F)NC(=O)[C@H]2C[N@@](C[C@@H]2C(=O)Nc3ccc(cc3F)N4C=CC=CC4=O)S(=O)(=O)C	8NC	(3r,4r)-1-methanesulfonyl-pyrrolidine-3,4--dicarboxylic acid 3-[(3-fluoro-4-methoxy-phenyl)-amide] 4-{[2-fluoro-4-(2-oxo-2h-pyridin-1-yl)-phenyl]-amide}
Cc1cc(ncc1N)C	8NF	5-amino-2,4-dimethylpyridine
CCS(=O)(=O)Nc1ccc(c(c1)C2=CN(C(=O)c3c2cc[nH]3)C)Oc4ccc(cc4F)F	8NG	n-[4-(2,4-difluorophenoxy)-3-(6-methyl-7-oxo-6,7-dihydro-1h-pyrrolo[2,3-c]pyridin-4-yl)phenyl]ethanesulfonamide
Cc1c(ccc(c1Cl)C#N)N2C(=O)[C@@H]3[C@@H](CCN3C2=O)O	8NH	2-chloro-4-[(7r,7as)-7-hydroxy-1,3-dioxotetrahydro-1h-pyrrolo[1,2-c]imidazol-2(3h)-yl]-3-methylbenzonitrile
C[n+]1cn(c2c1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O	8NK	7-methylguanosine 5'-diphosphate
c1ccc2c(c1)c(c(nc2Cl)C(=O)N[C@@H](Cc3c[nH]c4c3cccc4)C(=O)O)O	8NN	(1-chloro-4-hydroxyisoquinoline-3-carbonyl)-l-tryptophan
c1ccc(cc1)CCOc2cccc(c2)Nc3ccccc3C(=O)N	8NO	2-[[3-(2-phenylethoxy)phenyl]amino]benzamide
c1ccc2c(c1)c(nn2CC(=O)N3[C@@H]4C[C@@H]4C[C@H]3C(=O)Nc5cccc(n5)Br)C(=O)N	8NQ	1-[2-[(1~{r},3~{s},5~{r})-3-[(6-bromanylpyridin-2-yl)carbamoyl]-2-azabicyclo[3.1.0]hexan-2-yl]-2-oxidanylidene-ethyl]indazole-3-carboxamide
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)c4c5ccc(cc5on4)F	8NU	3-[2-[4-(6-fluoranyl-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one
C[C@@]1([C@@H](C[C@H]2[C@@H]([C@H]1[N+]#[C-])c3c[nH]c4c3c(ccc4)C2(C)C)Cl)C=C	8O0	hapalindole a
c1c(c(cc(c1F)F)F)C[C@H](CC(=O)N2CCNC(=O)C2)N	8O3	(r)-4-(3-amino-4-(2,4,5-trifluorophenyl)butanoyl)piperazin-2-one
c1cc(ccc1CSC2=NC3=C(CCC3)C(=O)N2)c4ccc(cc4)S(=O)(=O)NCCN	8O7	n-(2-aminoethyl)-4'-(((4-oxo-4,5,6,7-tetrahydro-3h-cyclopenta[d]pyrimidin-2-yl)thio)methyl)-[1,1'-biphenyl]-4-sulfonami de
CC(C)[C@H](C(=O)NC)NC(=O)c1ccc(o1)c2ccc(cc2)CSC3=NC4=C(CCC4)C(=O)N3	8OA	(r)-n-(3-methyl-1-(methylamino)-1-oxobutan-2-yl)-5-(4-(((4-oxo-4,5,6,7-tetrahydro-3h-cyclopenta[d]pyrimidin-2-yl)thio)methyl)phenyl)furan-2-carboxamide
c1cc(ccc1O)Oc2c(cc(cn2)Cl)Cl	8OB	4-[3,5-bis(chloranyl)pyridin-2-yl]oxyphenol
c1cc(ccc1N)Oc2c(cc(cn2)Cl)Cl	8OE	4-[3,5-bis(chloranyl)pyridin-2-yl]oxyaniline
CC(C)[C@@H](C(=O)NC)NC(=O)c1ccc(o1)c2ccc(cc2)CSC3=NC4=C(CCC4)C(=O)N3	8OJ	(s)-n-(3-methyl-1-(methylamino)-1-oxobutan-2-yl)-5-(4-(((4-oxo-4,5,6,7-tetrahydro-3h-cyclopenta[d]pyrimidin-2-yl)thio)methyl)phenyl)furan-2-carboxamide
CC(C)(C)OC[C@H]1C(=O)NCCN1C(=O)C[C@@H](Cc2cc(c(cc2F)F)F)N	8OL	(s)-4-((r)-3-amino-4-(2,4,5-trifluorophenyl)butanoyl)-3-(tert-butoxymethyl)piperazin-2-one
CC(C)[C@@H](C(=O)O)NS(=O)(=O)c1ccc(cc1)c2ccc(cc2)CSC3=NC4=C(CCC4)C(=O)N3	8OM	(s)-3-methyl-2-(4'-(((4-oxo-4,5,6,7-tetrahydro-3h-cyclopenta[d]pyrimidin-2-yl)thio)methyl)-[1,1'-biphenyl]-4-ylsulfonamido)butanoic acid
CS(=O)(=O)c1ccc(cc1)Nc2c3c(nc(n2)N[C@H]4CCCC[C@@H]4N)C=CNC3=O	8OR	2-[[(1s,2s)-2-azanylcyclohexyl]amino]-4-[(4-methylsulfonylphenyl)amino]-6h-pyrido[4,3-d]pyrimidin-5-one
Cn1c2ccc(cc2cn1)Nc3c4c(nc(n3)N5CCC(CC5)O)CC=NC4=O	8OU	4-[(1-methylindazol-5-yl)amino]-2-(4-oxidanylpiperidin-1-yl)-8h-pyrido[4,3-d]pyrimidin-5-one
CCC(=O)Nc1cccc(c1)Nc2c(cnc(n2)Nc3ccc(cc3OC)N4CCN(CC4)C(=O)C)C(F)(F)F	8OV	n-(3-{[2-{[4-(4-acetylpiperazin-1-yl)-2-methoxyphenyl]amino}-5-(trifluoromethyl)pyrimidin-4-yl]amino}phenyl)propanamide
c1ccc(cc1)Nc2cc(ccc2NC(=O)c3cccc(n3)CC4CCCCC4)C(=O)O	8OY	4-{[6-(cyclohexylmethyl)pyridine-2-carbonyl]amino}-3-(phenylamino)benzoic acid
c1cc2c(cc1N)CCCC2=O	8P1	6-azanyl-3,4-dihydro-2~{h}-naphthalen-1-one
C[C@@]1(CC[C@H]2[C@H]([C@H]1[N+]#[C-])c3c[nH]c4c3c(ccc4)C2(C)C)C=C	8P6	hapalindole u
Cc1c2cc(c(cc2on1)OC)NS(=O)(=O)c3cc(ccc3OC)Cl	8P9	5-chloranyl-2-methoxy-n-(6-methoxy-3-methyl-1,2-benzoxazol-5-yl)benzenesulfonamide
Cc1c(sc([n+]1Cc2cnc(nc2N)C)[C@H](\C=C\c3cccnc3)O)CCO[P@](=O)(O)OP(=O)(O)O	8PA	3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-{[(s)-hydroxy(phosphonooxy)phosphoryl]oxy}ethyl)-2-[(1s,2e)-1-hydroxy-3-pyridin-3-ylprop-2-en-1-yl]-4-methyl-1,3-thiazol-3-ium
c1ccnc(c1)Cc2ccc(c(c2)O)Oc3ccc(cc3Cl)Cl	8PC	2-(2,4-dichlorophenoxy)-5-(pyridin-2-ylmethyl)phenol
CCCCCCCCCC[n+]1ccn(c1)CC(O)(P(=O)(O)O)P(=O)(O)[O-]	8PH	hydrogen [(1r)-2-(3-decyl-1h-imidazol-3-ium-1-yl)-1-hydroxy-1-phosphonoethyl]phosphonate
Cc1c(c(n[nH]1)C)Br	8PQ	4-bromanyl-3,5-dimethyl-1~{h}-pyrazole
c1cc(ccc1[C@@H]2CCNC[C@H]2COc3ccc4c(c3)OCO4)F	8PR	paroxetine
CCCCCCCCc1ccc(c(c1)O)Oc2ccccc2	8PS	5-octyl-2-phenoxyphenol
Cc1cc(ccc1Nc2nc3c(c(n2)NC4CCCCC4)[nH]cn3)N5CCOCC5	8PT	~{n}6-cyclohexyl-~{n}2-(2-methyl-4-morpholin-4-yl-phenyl)-7~{h}-purine-2,6-diamine
Cc1c2cc(c(cc2on1)O)NS(=O)(=O)c3cc(ccc3OC)Br	8PU	5-bromanyl-2-methoxy-n-(3-methyl-6-oxidanyl-1,2-benzoxazol-5-yl)benzenesulfonamide
c1ccc(cc1)CNC(=O)c2cccc(c2)NCc3[nH]c(nn3)c4ccncc4	8PV	n-benzyl-3-({[5-(pyridin-4-yl)-4h-1,2,4-triazol-3-yl]methyl}amino)benzamide
[H]/N=C/C1(CC1)NC(=O)[C@@H]2C[C@H](CN2C(=O)C3(CC3)C)S(=O)(=O)c4ccc(cc4C(F)(F)F)OCC(F)(F)F	8PW	(2s,4r)-n-(1-cyanocyclopropyl)-1-(1-methylcyclopropanecarbonyl)-4-[4-(2,2,2-trifluoroethoxy)-2-(trifluoromethyl)phenyl]sulfonylpyrrolidine-2-carboxamide
Cc1c2cc(c(cc2on1)OC)NS(=O)(=O)c3cc(ccc3OC)Br	8PX	5-bromanyl-2-methoxy-n-(6-methoxy-3-methyl-1,2-benzoxazol-5-yl)benzenesulfonamide
Cc1cc2c(cc1NS(=O)(=O)c3cc(ccc3OC)Br)c(no2)C	8Q3	5-bromanyl-n-(3,6-dimethyl-1,2-benzoxazol-5-yl)-2-methoxy-benzenesulfonamide
CC(=C)c1cccc(c1)C(C)(C)NC(=O)Nc2ccc(c(c2)OC(=O)O)Cl	8Q4	2-chloro-5-[({2-[3-(prop-1-en-2-yl)phenyl]propan-2-yl}carbamoyl)amino]phenyl hydrogen carbonate
CCOc1ccc(cc1Nc2cc(cc(c2)C(=O)OC)C(=O)OC)C(=O)C	8Q6	dimethyl 5-[(5-ethanoyl-2-ethoxy-phenyl)amino]benzene-1,3-dicarboxylate
CC(C)([C@@H](C(=O)NO)N[C@@H]1CCc2c1ccc(c2)C#Cc3ccc(cc3)Cn4ccnc4CO)N	8Q8	(2~{s})-3-azanyl-2-[[(1~{r})-5-[2-[4-[[2-(hydroxymethyl)imidazol-1-yl]methyl]phenyl]ethynyl]-2,3-dihydro-1~{h}-inden-1-yl]amino]-3-methyl-~{n}-oxidanyl-butanamide
Cc1c2cc(c(cc2on1)OCC(=O)NCCN3CCOCC3)NS(=O)(=O)c4cc(ccc4OC)Br	8Q9	2-[[5-[(5-bromanyl-2-methoxy-phenyl)sulfonylamino]-3-methyl-1,2-benzoxazol-6-yl]oxy]-n-(2-morpholin-4-ylethyl)ethanamide
Cc1c2cc(c(cc2on1)NC)NS(=O)(=O)c3cc(ccc3OC)Br	8QC	5-bromanyl-2-methoxy-n-[3-methyl-6-(methylamino)-1,2-benzoxazol-5-yl]benzenesulfonamide
CC(C)(C)Nc1c(c(cc(n1)Nc2ccc(cc2)C(=O)N)N)C#N	8QE	4-[[4-azanyl-6-(~{tert}-butylamino)-5-cyano-pyridin-2-yl]amino]benzamide
Cc1ccc(cc1)N/C=C\2/c3c(c4cc(c(c(c4o3)Cl)Cl)O)CCC2=O	8QH	(4~{z})-6,7-bis(chloranyl)-4-[[(4-methylphenyl)amino]methylidene]-8-oxidanyl-1,2-dihydrodibenzofuran-3-one
COc1ccc(cc1)/N=C/c2c(ccc3c2oc4c3c(c(c(c4)Cl)O)Cl)O	8QK	1,3-bis(chloranyl)-6-[(~{e})-(4-methoxyphenyl)iminomethyl]dibenzofuran-2,7-diol
C[C@@H]1CN=C(N1)c2ccc(cc2O)OC	8QO	5-methoxy-2-[(5r)-5-methyl-4,5-dihydro-1h-imidazol-2-yl]phenol
CC[C@@H]([C@@H](C)O)Nc1nc(c2c(n1)n(cn2)C(C)C)NCc3cccnc3	8QT	(2~{r},3~{s})-3-[[9-propan-2-yl-6-(pyridin-3-ylmethylamino)purin-2-yl]amino]pentan-2-ol
CC#Cc1cc(cnc1)c2ccc3c(c2)[C@@]4(COC(=N4)N)c5cc(ncc5O3)C6=CCOCC6	8QV	(5s)-3-(3,6-dihydro-2h-pyran-4-yl)-7-[5-(prop-1-yn-1-yl)pyridin-3-yl]-5'h-spiro[1-benzopyrano[2,3-c]pyridine-5,4'-[1,3]oxazol]-2'-amine
C[C@H](c1ccc(cc1)F)C(=O)Nc2ccc(cc2)c3ccc4nc(nn4c3)Nc5ccc(cc5OC)S(=O)(=O)C	8QW	(2~{r})-2-(4-fluorophenyl)-~{n}-[4-[2-[(2-methoxy-4-methylsulfonyl-phenyl)amino]-[1,2,4]triazolo[1,5-a]pyridin-6-yl]phenyl]propanamide
CC1=Nc2ccc(nc2C(=O)N1C[C@H]3CCCN(C3)C(C)C)Oc4ccc(cc4F)Br	8QX	6-(4-bromanyl-2-fluoranyl-phenoxy)-2-methyl-3-[[(3~{s})-1-propan-2-ylpiperidin-3-yl]methyl]pyrido[3,2-d]pyrimidin-4-one
CCc1c(c(n(n1)CCOCCOCCOC)CC)NC(=O)c2ccn-3c2CCc4c3nc(nc4)Nc5ccc(cc5OC)N6CCN(CC6)C(=O)COC	8QZ	~{n}-[3,5-diethyl-1-[2-[2-(2-methoxyethoxy)ethoxy]ethyl]pyrazol-4-yl]-2-[[2-methoxy-4-[4-(2-methoxyethanoyl)piperazin-1-yl]phenyl]amino]-5,6-dihydropyrimido[4,5-e]indolizine-7-carboxamide
CN(C)/N=C\1/CN(C(=O)[C@@H](CN1)Cc2cc(ccc2OC)Cl)CC(=O)Nc3cccc(c3)C(=O)O	8R3	3-[2-[(3z,6r)-6-[(5-chloranyl-2-methoxy-phenyl)methyl]-3-(dimethylhydrazinylidene)-7-oxidanylidene-1,4-diazepan-1-yl]ethanoylamino]benzoic acid
CCc1c(nc(c(n1)C(=O)N)Nc2ccc(cc2)N3CCC(CC3)N4CCN(CC4)C)O[C@@H]5CCN(C5)C(=O)C=C	8RC	6-ethyl-3-[[4-[4-(4-methylpiperazin-1-yl)piperidin-1-yl]phenyl]amino]-5-[(3r)-1-prop-2-enoylpyrrolidin-3-yl]oxy-pyrazin e-2-carboxamide
Cc1c(c(nn1C)C(=O)N2CCOCC2)CCOc3cc(ccc3c4ccc5nnc(n5c4)CNC)F	8RD	{4-[2-(5-fluoro-2-{3-[(methylamino)methyl][1,2,4]triazolo[4,3-a]pyridin-6-yl}phenoxy)ethyl]-1,5-dimethyl-1h-pyrazol-3-yl}(morpholin-4-yl)methanone
Cc1cc(ccc1C(=O)NC2CC2)c3cnc4n3nc(cc4NCCC(F)(F)F)Oc5ccc(c(c5F)F)OC	8RH	bay 1217389
CC1=CN(C(=O)NC1=O)C[C@H](COP(=O)(O)O)O	8RJ	(r)-1'-(2',3'-dihydroxypropyl)-thymine
CC(=O)N1CCc2cc(c(cc2C1)OC)OC	8RP	1-(6,7-dimethoxy-3,4-dihydroisoquinolin-2(1h)-yl)ethan-1-one
Cc1cc(ccc1OCC(=O)O)SCc2c(nc([se]2)c3ccc(cc3)C(F)(F)F)C	8RR	2-[2-methyl-4-[[4-methyl-2-[4-(trifluoromethyl)phenyl]-1,3-selenazol-5-yl]methylsulfanyl]phenoxy]ethanoic acid
Cn1cc(c2c1cccc2)NC(=O)N3CCC[C@H]3C(=O)Nc4cccc(c4)OC(F)(F)F	8RT	(2~{s})-~{n}1-(1-methylindol-3-yl)-~{n}2-[3-(trifluoromethyloxy)phenyl]pyrrolidine-1,2-dicarboxamide
c1ccc2c(c1)c(cn2C(=O)N)NC(=O)N3CCC[C@H]3C(=O)Nc4cccc(c4)OC(F)(F)F	8RW	(2~{s})-~{n}1-(1-aminocarbonylindol-3-yl)-~{n}2-[3-(trifluoromethyloxy)phenyl]pyrrolidine-1,2-dicarboxamide
c1ccc2c(c1)c(cn2C(=O)N)NC(=O)N3[C@@H]4C[C@@H]4C[C@H]3C(=O)Nc5cccc(c5)OC(F)(F)F	8RZ	(1~{r},3~{s},5~{r})-~{n}2-(1-aminocarbonylindol-3-yl)-~{n}3-[3-(trifluoromethyloxy)phenyl]-2-azabicyclo[3.1.0]hexane-2,3-dicarboxamide
c1ccc2c(c1)c(cn2C(=O)N)NC(=O)N3C[C@H](C[C@H]3C(=O)Nc4cccc(c4)OC(F)(F)F)N	8S2	(2~{s},4~{s})-~{n}1-(1-aminocarbonylindol-3-yl)-4-azanyl-~{n}2-[3-(trifluoromethyloxy)phenyl]pyrrolidine-1,2-dicarboxamide
Cc1c(c(on1)C)c2cc(c(c(c2)Cl)Nc3ccccc3C(=O)O)Cl	8S3	2-[[2,6-bis(chloranyl)-4-(3,5-dimethyl-1,2-oxazol-4-yl)phenyl]amino]benzoic acid
c1ccc2c(c1)c(cn2C(=O)N)NC(=O)N3C[C@@H](C[C@H]3C(=O)Nc4cccc(c4)OC(F)(F)F)F	8S5	(2~{s},4~{r})-~{n}1-(1-aminocarbonylindol-3-yl)-4-fluoranyl-~{n}2-[3-(trifluoromethyloxy)phenyl]pyrrolidine-1,2-dicarboxamide
Cc1cc(on1)NC(=O)C2CC2	8S7	n-(3-methyl-1,2-oxazol-5-yl)cyclopropanecarboxamide
Cc1cc(no1)NCc2cccs2	8SA	5-methyl-n-[(thiophen-2-yl)methyl]-1,2-oxazol-3-amine
c1cc2c(cc1O)CC(=O)N2	8SD	5-hydroxy-1,3-dihydro-2h-indol-2-one
Cc1cc(on1)NC(=O)c2ccco2	8SG	n-(3-methyl-1,2-oxazol-5-yl)furan-2-carboxamide
CC(C)Cc1nnc(n1Cc2ccccc2)SCc3ccc(cc3)OC	8SL	3-[(4-methoxyphenyl)methylsulfanyl]-5-(2-methylpropyl)-4-(phenylmethyl)-1,2,4-triazole
Cc1cc(nn1CC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N)C(F)(F)F	8SR	2-[2-[5-methyl-3-(trifluoromethyl)pyrazol-1-yl]ethanoylamino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide
CNc1cc2c(cc1[N+](=O)[O-])N(C(=O)N2C)C	8SV	1,3-dimethyl-5-(methylamino)-6-nitro-1,3-dihydro-2h-benzimidazol-2-one
C#CCNC(=O)[C@H](CNC(=O)[C@H](CNC(=O)CNC(=O)c1cccc(c1O)O)NC(=O)c2cccc(c2O)O)NC(=O)c3cccc(c3O)O	8SW	~{n}-[2-[[(2~{s})-2-[[2,3-bis(oxidanyl)phenyl]carbonylamino]-3-[[(2~{s})-2-[[2,3-bis(oxidanyl)phenyl]carbonylamino]-3-oxidanylidene-3-(prop-2-ynylamino)propyl]amino]-3-oxidanylidene-propyl]amino]-2-oxidanylidene-ethyl]-2,3-bis(oxidanyl)benzamide
CN1c2ccc(cc2CCC1=O)N	8SY	6-amino-1-methyl-3,4-dihydroquinolin-2(1h)-one
