C[C@]1(COCC(=N1)N)c2cccc(c2)Nc3cccc4c3ncc(c4)Cl	5T8	(5~{r})-5-[3-[(3-chloranylquinolin-8-yl)amino]phenyl]-5-methyl-2,6-dihydro-1,4-oxazin-3-amine
[H]/N=C\C1(CC1)NC(=O)[C@@H]2C[C@H](CN2C(=O)C3(CNC3)c4ccc(cn4)Cl)S(c5ccc(cc5Cl)OC)(O)O	5T9	(2~{s},4~{r})-4-[(2-chloranyl-4-methoxy-phenyl)-bis(oxidanyl)-$l^{4}-sulfanyl]-1-[3-(5-chloranylpyridin-2-yl)azetidin-3-yl]carbonyl-~{n}-[1-(iminomethyl)cyclopropyl]pyrrolidine-2-carboxamide
c1cc(cc(c1)OC[C@@H]2CN(C(=O)O2)c3cccc(c3)C#Cc4cccnc4Cl)CN	5TA	(5~{s})-5-[[3-(aminomethyl)phenoxy]methyl]-3-[3-[2-(2-chloranylpyridin-3-yl)ethynyl]phenyl]-1,3-oxazolidin-2-one
c1cc(cc(c1)N2CCCCC2)NC(=O)CCC3CCCC3	5TE	3-cyclopentyl-~{n}-(3-piperidin-1-ylphenyl)propanamide
C[C@@H](c1c[nH]c2c1cccn2)c3nnc4n3nc(cc4)NC(C)C	5TF	(s)-3-(1-(1h-pyrrolo(2,3-b)pyridin-3-yl)ethyl)-n-isopropyl-(1,2,4)triazolo(4,3-b)pyridazin-6-amine
c1ccc(cc1)c2cc(c(c(c2)C(=O)N)N)c3ccc(cc3)S(=O)(=O)N	5TL	2-azanyl-5-phenyl-3-(4-sulfamoylphenyl)benzamide
CCCOc1cc2c(cc1c3cc(ccc3O)\C=C\C(=O)O)C(CCC2(C)C)(C)C	5TN	(2e)-3-[4-hydroxy-3-(5,5,8,8-tetramethyl-3-propoxy-5,6,7,8-tetrahydronaphthalen-2-yl)phenyl]acrylic acid
c1cc2c(cc1F)C(=O)NC3=C2CN(CC3)CCCC(=O)O	5TQ	4-(8-fluoranyl-6-oxidanylidene-1,3,4,5-tetrahydrobenzo[c][1,6]naphthyridin-2-yl)butanoic acid
c1cc(sc1c2ccno2)S(=O)(=O)O	5TS	5-(1,2-oxazol-5-yl)thiophene-2-sulfonic acid
CC1=CC(=CN(C1=O)C)c2ccc(cc2)C(=O)N	5TU	4-(1,5-dimethyl-6-oxidanylidene-pyridin-3-yl)benzamide
c1cnc(cc1C(=O)O)c2csc(n2)N	5TZ	2-(2-azanyl-1,3-thiazol-4-yl)pyridine-4-carboxylic acid
CC1=CC(=CN(C1=O)C)c2cc(c(c(c2)OC)CN3CC(C3)O)OC	5U2	5-[3,5-dimethoxy-4-[(3-oxidanylazetidin-1-yl)methyl]phenyl]-1,3-dimethyl-pyridin-2-one
C[C@@H](C(C)C)N1C=C(c2c(c(n[nH]2)N)C1=O)c3cc(n(n3)C)C(C)(C)O	5U3	3-azanyl-5-[(2~{s})-3-methylbutan-2-yl]-7-[1-methyl-5-(2-oxidanylpropan-2-yl)pyrazol-3-yl]-1~{h}-pyrazolo[4,3-c]pyridin-4-one
Cc1ccccc1N2C=C(c3c(c(n[nH]3)N)C2=O)c4ccn(n4)C	5U4	3-azanyl-5-(2-methylphenyl)-7-(1-methylpyrazol-3-yl)-1~{h}-pyrazolo[4,3-c]pyridin-4-one
CCNC(=O)C#Cc1ccc\2c(c1)NC(=O)/C2=C(/c3ccccc3)\Nc4ccc(cc4)CN(C)C	5U5	3-[(3~{z})-3-[[[4-[(dimethylamino)methyl]phenyl]amino]-phenyl-methylidene]-2-oxidanylidene-1~{h}-indol-6-yl]-~{n}-ethyl-prop-2-ynamide
CN1C=C(c2ccncc2C1=O)c3cc(c(cc3OC)CN(C)C)OC	5U6	4-[4-[(dimethylamino)methyl]-2,5-dimethoxy-phenyl]-2-methyl-2,7-naphthyridin-1-one
Cc1cc(ccc1O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)c3cc(cc(c3)C(=O)NC)C(=O)NC	5U7	5-[4-[(2~{r},3~{s},4~{s},5~{s},6~{r})-6-(hydroxymethyl)-3,4,5-tris(oxidanyl)oxan-2-yl]oxy-3-methyl-phenyl]-~{n}1,~{n}3-dimethyl-benzene-1,3-dicarboxamide
c1cnc(c2c1C(=O)NC=N2)c3cscn3	5UB	8-(1,3-thiazol-4-yl)-3~{h}-pyrido[3,4-d]pyrimidin-4-one
COc1ccc(cc1c2ccccc2)CC(=O)O	5UH	2-(4-methoxy-3-phenyl-phenyl)ethanoic acid
CC(C)Oc1cccc(c1)c2cccc(n2)n3c(c(cn3)C(=O)O)C(F)(F)F	5UI	1-[6-(3-propan-2-yloxyphenyl)pyridin-2-yl]-5-(trifluoromethyl)pyrazole-4-carboxylic acid
c1cnc(c2c1C(=O)NC=N2)n3cc(cn3)CCN4CCC(CC4)c5cc(cc(c5)Cl)Cl	5UJ	8-[4-[2-[4-[3,5-bis(chloranyl)phenyl]piperidin-1-yl]ethyl]pyrazol-1-yl]-3~{h}-pyrido[3,4-d]pyrimidin-4-one
c1cc(sc1)CC(=O)Nc2ccc(cc2F)S(=O)(=O)N	5UM	n-(2-fluoro-4-sulfamoylphenyl)-2-(thiophen-2-yl)acetamide
c1cnc(cc1C(=O)N)c2csc(n2)N	5UP	2-(2-azanyl-1,3-thiazol-4-yl)pyridine-4-carboxamide
Cc1cc(ccc1O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)c3cccc(c3)C(=O)NC	5US	3-[4-[(2~{r},3~{s},4~{s},5~{s},6~{r})-6-(hydroxymethyl)-3,4,5-tris(oxidanyl)oxan-2-yl]oxy-3-methyl-phenyl]-~{n}-methyl-benzamide
CC1(CC1)c2cc(c(cc2Cl)O)NCC(=O)N3CCN(CC3)C4CN(C4)C(=O)C=C	5UT	1-[3-[4-[2-[[4-chloranyl-5-(1-methylcyclopropyl)-2-oxidanyl-phenyl]amino]ethanoyl]piperazin-1-yl]azetidin-1-yl]prop-2-en-1-one
c1cc(ccc1Nc2c3ccc(cc3nc4c2CCCC4)Cl)F	5UU	6-chloranyl-~{n}-(4-fluorophenyl)-1,2,3,4-tetrahydroacridin-9-amine
c1cc(c(cc1Nc2c3cc(ccc3nc4c2CCCC4)Cl)Cl)F	5UV	7-chloranyl-~{n}-(3-chloranyl-4-fluoranyl-phenyl)-1,2,3,4-tetrahydroacridin-9-amine
c1cc(c(cc1Nc2c3ccc(cc3nc4c2CCCC4)Cl)Cl)F	5UX	6-chloranyl-~{n}-(3-chloranyl-4-fluoranyl-phenyl)-1,2,3,4-tetrahydroacridin-9-amine
CCC[C@@H]1CCCCN1C(=O)c2cccc(c2F)c3cccc(c3)n4c(c(cn4)C(=O)O)C5CC5	5UZ	5-cyclopropyl-1-[3-[2-fluoranyl-3-[(2~{r})-2-propylpiperidin-1-yl]carbonyl-phenyl]phenyl]pyrazole-4-carboxylic acid
CN1C=C(c2c(cc(s2)C(=N)NC3CCS(=O)(=O)CC3)C1=O)c4cccc(c4)C(F)(F)F	5V2	n-[1,1-bis(oxidanylidene)thian-4-yl]-5-methyl-4-oxidanylidene-7-[3-(trifluoromethyl)phenyl]thieno[3,2-c]pyridine-2-carboximidamide
COc1ccc(cc1c2cccs2)CC(=O)O	5V5	2-(4-methoxy-3-thiophen-2-yl-phenyl)ethanoic acid
COc1ccc(cc1c2ccsc2)CC(=O)O	5V6	2-(4-methoxy-3-thiophen-3-yl-phenyl)ethanoic acid
c1cnc(c2c1C(=O)NC=N2)c3csc(n3)N	5V7	8-(2-azanyl-1,3-thiazol-4-yl)-3~{h}-pyrido[3,4-d]pyrimidin-4-one
CNC(=O)c1c2c(ccc(c2CN3CCCCC3)O)oc1c4ccc(cc4)O	5V8	2-(4-hydroxyphenyl)-~{n}-methyl-5-oxidanyl-4-(piperidin-1-ylmethyl)-1-benzofuran-3-carboxamide
c1cc(nc(c1)Nc2nccs2)CC3(CCC(CC3)Oc4cccc(c4F)Cl)C(=O)O	5VC	4-(3-chloranyl-2-fluoranyl-phenoxy)-1-[[6-(1,3-thiazol-2-ylamino)pyridin-2-yl]methyl]cyclohexane-1-carboxylic acid
C[C@]1(C[C@@H](c2c(cc3c(c2O)C(=O)c4c(ccc(c4C3=O)O)O)[C@H]1C(=O)OC)O)O	5VD	methyl (1~{r},2~{r},4~{s})-2-methyl-2,4,5,7,10-pentakis(oxidanyl)-6,11-bis(oxidanylidene)-3,4-dihydro-1~{h}-tetracene-1-carboxylate
[H]/N=C(/N)\NC[C@H]1Cc2ccc(cc2[C@@H]1NC(=O)C(=O)Nc3ccc(c(c3)F)Cl)CNC	5VE	~{n}'-[(1~{r},2~{r})-2-(carbamimidamidomethyl)-6-(methylaminomethyl)-2,3-dihydro-1~{h}-inden-1-yl]-~{n}-(4-chloranyl-3-fluoranyl-phenyl)ethanediamide
[H]/N=C(/N)\NC[C@H]1Cc2cc(ccc2[C@@H]1NC(=O)C(=O)Nc3ccc(c(c3)F)Cl)CN(C)/C(=N\[H])/N	5VF	~{n}'-[(1~{r},2~{r})-2-(carbamimidamidomethyl)-5-[[carbamimidoyl(methyl)amino]methyl]-2,3-dihydro-1~{h}-inden-1-yl]-~{n}-(4-chloranyl-3-fluoranyl-phenyl)ethanediamide
[H]/N=C(/N)\NC[C@H]1Cc2cc(ccc2[C@@H]1NC(=O)C(=O)Nc3ccc(c(c3)F)Cl)CNC	5VG	~{n}'-[(1~{r},2~{r})-2-(carbamimidamidomethyl)-5-(methylaminomethyl)-2,3-dihydro-1~{h}-inden-1-yl]-~{n}-(4-chloranyl-3-fluoranyl-phenyl)ethanediamide
[H]/N=C(/N)\N(C)Cc1ccc2c(c1)[C@@H]([C@H](C2)CNC(=N)N)NC(=O)C(=O)Nc3ccc(c(c3)F)Cl	5VH	~{n}'-[(1~{r},2~{r})-2-(carbamimidamidomethyl)-6-[[carbamimidoyl(methyl)amino]methyl]-2,3-dihydro-1~{h}-inden-1-yl]-~{n}-(4-chloranyl-3-fluoranyl-phenyl)ethanediamide
c1ccc2c(c1)-c3ccccc3S(=O)(=O)N2	5VJ	6~{h}-benzo[c][1,2]benzothiazine 5,5-dioxide
CCOC(=O)CCc1ccc(c(c1)O)c2ccccc2O	5VK	ethyl 3-[4-(2-hydroxyphenyl)-3-oxidanyl-phenyl]propanoate
c1ccc(c(c1)c2ccccc2O)O	5VL	2-(2-hydroxyphenyl)phenol
c1cc2c(cc1Cl)NC(=S)O2	5VM	5-chloranyl-3~{h}-1,3-benzoxazole-2-thione
CC1(NC(=O)c2ccc(cc2N1Cc3ccccc3)N4c5cccnc5NC4=O)C	5VS	2,2-dimethyl-7-(2-oxidanylidene-3~{h}-imidazo[4,5-b]pyridin-1-yl)-1-(phenylmethyl)-3~{h}-quinazolin-4-one
COc1ccc(cc1)CCNC(=O)[C@@H]2CCCN2C(=O)NCc3cccc4c3cccc4	5VT	(2~{s})-~{n}2-[2-(4-methoxyphenyl)ethyl]-~{n}1-(naphthalen-1-ylmethyl)pyrrolidine-1,2-dicarboxamide
c1cc(c(cc1F)F)NC(=O)N2CCCC2	5VU	n-(2,4-difluorophenyl)pyrrolidine-1-carboxamide
CN(C)C(=O)c1cccc(c1)c2cccc(n2)n3c(c(cn3)C(=O)O)C(F)(F)F	5VX	1-[6-[3-(dimethylcarbamoyl)phenyl]pyridin-2-yl]-5-(trifluoromethyl)pyrazole-4-carboxylic acid
Cc1cnc(nc1Nc2cccc(c2)NS(=O)(=O)C(C)(C)C)Nc3ccc(cc3)N4CCN(CC4)C	5VY	2-methyl-~{n}-[3-[[5-methyl-2-[[4-(4-methylpiperazin-1-yl)phenyl]amino]pyrimidin-4-yl]amino]phenyl]propane-2-sulfonamide
Cc1cnc(nc1Nc2ccc(c(c2)NS(=O)(=O)C(C)(C)C)Cl)Nc3ccc(cc3)N4CCN(CC4)C	5VZ	~{n}-[2-chloranyl-5-[[5-methyl-2-[[4-(4-methylpiperazin-1-yl)phenyl]amino]pyrimidin-4-yl]amino]phenyl]-2-methyl-propane-2-sulfonamide
Cc1cnc(nc1Nc2cccc(c2)NS(=O)(=O)C(C)(C)C)Nc3ccc(c(c3)F)N4CCN(CC4)C	5W0	~{n}-[3-[[2-[[3-fluoranyl-4-(4-methylpiperazin-1-yl)phenyl]amino]-5-methyl-pyrimidin-4-yl]amino]phenyl]-2-methyl-propane-2-sulfonamide
Cc1cnc(nc1Nc2ccc(c(c2)NS(=O)(=O)C(C)(C)C)Cl)Nc3ccc(c(c3)F)N4CCN(CC4)C	5W1	~{n}-[2-chloranyl-5-[[2-[[3-fluoranyl-4-(4-methylpiperazin-1-yl)phenyl]amino]-5-methyl-pyrimidin-4-yl]amino]phenyl]-2-methyl-propane-2-sulfonamide
Cc1cnc(nc1Nc2ccc(c(c2)NS(=O)(=O)C(C)(C)C)Cl)Nc3ccc(c(c3)F)C(=O)NC4CCN(CC4)C	5W2	4-[[4-[[3-(~{tert}-butylsulfonylamino)-4-chloranyl-phenyl]amino]-5-methyl-pyrimidin-2-yl]amino]-2-fluoranyl-~{n}-(1-methylpiperidin-4-yl)benzamide
Cc1c(n2c(n1)c(cc(n2)Cl)NCCNC(=O)C)c3ccc(c(c3)S(=O)(=O)NCCO)OC	5W3	~{n}-[2-[[6-chloranyl-3-[3-(2-hydroxyethylsulfamoyl)-4-methoxy-phenyl]-2-methyl-imidazo[1,2-b]pyridazin-8-yl]amino]ethy l]ethanamide
Cc1c(c(on1)C)c2ccc3c(c2)[C@@H](N(C3=O)C)c4ccccc4	5W4	(3~{s})-5-(3,5-dimethyl-1,2-oxazol-4-yl)-2-methyl-3-phenyl-3~{h}-isoindol-1-one
COC(=O)c1ccccc1CNC(=O)N2CCC[C@H]2C(=O)Nc3cccc(c3)OC(F)(F)F	5W5	methyl 2-[[[(2~{s})-2-[[3-(trifluoromethyloxy)phenyl]carbamoyl]pyrrolidin-1-yl]carbonylamino]methyl]benzoate
Cc1c(n2c(n1)c(cc(n2)Cl)NCCNC(=O)C)c3ccc(c(c3)S(=O)(=O)N4CCC(CC4)CO)OC	5W6	~{n}-[2-[[6-chloranyl-3-[3-[4-(hydroxymethyl)piperidin-1-yl]sulfonyl-4-methoxy-phenyl]-2-methyl-imidazo[1,2-b]pyridazin-8-yl]amino]ethyl]ethanamide
Cc1c(n2c(n1)c(cc(n2)Cl)NCCNC(=O)C)c3ccc(c(c3)S(=O)(=O)NC4CCC(CC4)N)OC	5W7	~{n}-[2-[[3-[3-[(4-azanylcyclohexyl)sulfamoyl]-4-methoxy-phenyl]-6-chloranyl-2-methyl-imidazo[1,2-b]pyridazin-8-yl]amino]ethyl]ethanamide
CC[C@H](CO)NS(=O)(=O)c1cc(ccc1OC)c2c(nc3n2nc(cc3NCCNC(=O)C)Cl)C	5W8	~{n}-[2-[[6-chloranyl-3-[4-methoxy-3-[[(2~{r})-1-oxidanylbutan-2-yl]sulfamoyl]phenyl]-2-methyl-imidazo[1,2-b]pyridazin-8-yl]amino]ethyl]ethanamide
Cc1c(n2c(n1)c(cc(n2)Cl)NCCNC(=O)C)c3ccc(c(c3)S(=O)(=O)N4CCOCC4)OC	5W9	~{n}-[2-[[6-chloranyl-3-(4-methoxy-3-morpholin-4-ylsulfonyl-phenyl)-2-methyl-imidazo[1,2-b]pyridazin-8-yl]amino]ethyl]ethanamide
Cc1c(c(nc(n1)N)N)C#C[C@@H](c2cc(c(c(c2)OC)OC)OC)O	5WA	(1r)-3-(2,4-diamino-6-methylpyrimidin-5-yl)-1-(3,4,5-trimethoxyphenyl)prop-2-yn-1-ol
Cc1c(c(nc(n1)N)N)C#C[C@H](c2cc(c(c(c2)OC)OC)OC)OC	5WB	5-[(3s)-3-methoxy-3-(3,4,5-trimethoxyphenyl)prop-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine
C[C@H](c1cccc(c1F)Cl)NC(=O)[C@@H]2C[C@H]3C[C@H]3N2C(=O)Cn4c5cnccc5c(n4)C(=O)N	5WC	1-[2-[(1~{r},3~{s},5~{r})-3-[[(1~{r})-1-(3-chloranyl-2-fluoranyl-phenyl)ethyl]carbamoyl]-2-azabicyclo[3.1.0]hexan-2-yl]-2-oxidanylidene-ethyl]pyrazolo[3,4-c]pyridine-3-carboxamide
c1cc(cc(c1)C(=O)O)COc2ccc3c(c2)cc([nH]3)C(=O)N	5WD	3-[(2-aminocarbonyl-1~{h}-indol-5-yl)oxymethyl]benzoic acid
CN(C)CCCC(=O)N1CCC[C@H]1c2nc(c3n2ccnc3N)c4ccc(cc4)C(=O)Nc5nccs5	5WE	4-[8-azanyl-3-[(2~{s})-1-[4-(dimethylamino)butanoyl]pyrrolidin-2-yl]imidazo[1,5-a]pyrazin-1-yl]-~{n}-(1,3-thiazol-2-yl)benzamide
CC1(COC1)C(=O)N2CCC[C@H](C2)c3nc(c4n3ccnc4N)c5ccc(cc5)C(=O)Nc6cc(ccn6)C(F)(F)F	5WF	4-[8-azanyl-3-[(3~{r})-1-(3-methyloxetan-3-yl)carbonylpiperidin-3-yl]imidazo[1,5-a]pyrazin-1-yl]-~{n}-[4-(trifluoromethyl)pyridin-2-yl]benzamide
C[C@H]1CC[C@H](CN1C(=O)C2CC2)c3nc(c4n3ccnc4N)c5ccc(cc5F)C(=O)Nc6cc(ccn6)C(F)(F)F	5WH	4-[8-azanyl-3-[(3~{r},6~{s})-1-cyclopropylcarbonyl-6-methyl-piperidin-3-yl]imidazo[1,5-a]pyrazin-1-yl]-3-fluoranyl-~{n}-[4-(trifluoromethyl)pyridin-2-yl]benzamide
COc1ccc(cc1NC(=O)CC2=NNC(=O)c3c2cccc3)S(=O)(=O)N4CCCCCC4	5WJ	~{n}-[5-(azepan-1-ylsulfonyl)-2-methoxy-phenyl]-2-(4-oxidanylidene-3~{h}-phthalazin-1-yl)ethanamide
c1ccc(c(c1)c2cc([nH]n2)C(C(F)F)(F)F)O	5WK	2-[5-[1,1,2,2-tetrakis(fluoranyl)ethyl]-1~{h}-pyrazol-3-yl]phenol
CS(=O)(=O)NC(=O)c1c(c2ccc(cc2[nH]1)Cl)CCCOc3cccc4c3cccc4	5WL	6-chloranyl-~{n}-methylsulfonyl-3-(3-naphthalen-1-yloxypropyl)-1~{h}-indole-2-carboxamide
c1ccc2c(c1)c(cs2)CNS(=O)(=O)N	5WN	3-[(sulfamoylamino)methyl]-1-benzothiophene
c1ccn(c1)c2cccc(c2)c3cccc(c3)C(=O)Nc4c5c(nc[nH]5)ncn4	5WO	~{n}-(7~{h}-purin-6-yl)-3-(3-pyrrol-1-ylphenyl)benzamide
CCOc1c(c(c2c3c1[C@@H](O/C=C/[C@@H]([C@H]([C@H]([C@H]([C@@H]([C@H]([C@H]([C@@H](/C=C/C[C@@H](C(=O)Nc(c2O)c(c3)CNN4CCN(CC4)C)C)C)OP(=O)(O)O)C)O)C)O[C@@H](C)O)C)OC)O)O)C	5WP	rifampin-phosphate
CCOc1c(c(c2c3c1[C@@H](O/C=C\[C@H]([C@H]([C@H]([C@H]([C@@H]([C@H](C(=O)[C@@H](/C=C/C[C@@H](C(=O)Nc(c2O)c(c3)CNN4CCN(CC4)C)C)C)C)O)C)OC(=O)C)C)OC)O)O)C	5WQ	rifampin
C[C@@H]1CN(Cc2c1ccc(c2)C(=O)Nc3cc(cc(c3)C(F)(F)F)CN4CCN(CC4)C)c5cncnc5	5WR	(4~{s})-4-methyl-~{n}-[3-[(4-methylpiperazin-1-yl)methyl]-5-(trifluoromethyl)phenyl]-2-pyrimidin-5-yl-3,4-dihydro-1~{h}-isoquinoline-7-carboxamide
CC1=CC(=O)N(c2c1ccc(c2)NS(=O)(=O)C)C	5WS	~{n}-(1,4-dimethyl-2-oxidanylidene-quinolin-7-yl)methanesulfonamide
CC1=CC(=O)N(c2c1ccc(c2)NC(=O)C)C	5WT	~{n}-(1,4-dimethyl-2-oxidanylidene-quinolin-7-yl)ethanamide
COc1ccc(cc1)C2=Cc3c(cccc3N)C(=O)N2	5WW	5-amino-3-(4-methoxyphenyl)isoquinolin-1(2h)-one
COc1cccc2c1c(no2)N	5WX	4-methoxy-1,2-benzoxazol-3-amine
c1cc(c2c(c1)OCCO2)C(=O)N	5WY	2,3-dihydro-1,4-benzodioxine-5-carboxamide
CNC(=O)c1cc(ccc1OC2CCOCC2)OCC(=O)Nc3ccccc3	5X0	~{n}-methyl-2-(oxan-4-yloxy)-5-(2-oxidanylidene-2-phenylazanyl-ethoxy)benzamide
C[C@H]1CN(Cc2c1ccc(c2)NC(=O)c3cc(cc(c3)C(F)(F)F)CN4CCN(CC4)C)c5cncnc5	5X1	3-[(4-methylpiperazin-1-yl)methyl]-~{n}-[(4~{r})-4-methyl-2-pyrimidin-5-yl-3,4-dihydro-1~{h}-isoquinolin-7-yl]-5-(trifluoromethyl)benzamide
Cc1cc(cc(c1Cl)C)OCCCc2c3ccccc3[nH]c2C(=O)NS(=O)(=O)c4ccccc4	5X2	3-[3-(4-chloranyl-3,5-dimethyl-phenoxy)propyl]-~{n}-(phenylsulfonyl)-1~{h}-indole-2-carboxamide
Cc1cc(cc(c1Cl)C)OCCCc2c3ccc(c(c3[nH]c2C(=O)NS(=O)(=O)c4ccc(o4)C(=O)O)c5c([nH]nc5C)C)Cl	5X3	5-[[6-chloranyl-3-[3-(4-chloranyl-3,5-dimethyl-phenoxy)propyl]-7-(3,5-dimethyl-1~{h}-pyrazol-4-yl)-1~{h}-indol-2-yl]carbonylsulfamoyl]furan-2-carboxylic acid
CCC(=O)N1CCCC[C@H](C1)n2c3c(cccc3nc2NC(=O)c4cccc(c4)C(F)(F)F)C	5X4	~{n}-[7-methyl-1-[(3~{r})-1-propanoylazepan-3-yl]benzimidazol-2-yl]-3-(trifluoromethyl)benzamide
Cn1cc(nn1)[C@@H]2C[C@H]2c3c(cnn3c4cccc(c4)c5cccc(c5)C(=O)N(C)C)C(=O)O	5X9	1-[3-[3-(dimethylcarbamoyl)phenyl]phenyl]-5-[(1~{r},2~{r})-2-(1-methyl-1,2,3-triazol-4-yl)cyclopropyl]pyrazole-4-carboxylic acid
c1cc2c(cc1C=O)OCO2	5XC	1,3-benzodioxole-5-carbaldehyde
CCc1ccc(cc1)S(=O)(=O)Nc2cc3c(cc2OC)N(C(=O)N3C)C	5XD	4-ethyl-~{n}-(6-methoxy-1,3-dimethyl-2-oxidanylidene-benzimidazol-5-yl)benzenesulfonamide
Cc1cc(ccc1S(=O)(=O)Nc2cc3c(cc2OC)N(C(=O)N3C)C)Br	5XE	4-bromanyl-~{n}-(6-methoxy-1,3-dimethyl-2-oxidanylidene-benzimidazol-5-yl)-2-methyl-benzenesulfonamide
CN1c2cc(c(cc2N(C1=O)C)N3CCCC3)NC(=O)c4ccccc4OC	5XF	~{n}-(1,3-dimethyl-2-oxidanylidene-6-pyrrolidin-1-yl-benzimidazol-5-yl)-2-methoxy-benzamide
c1cc2c(cc1c3cncc(c3N4CCC5(CCNC5=O)CC4)Cl)n[nH]c2N	5XG	8-[3-(3-azanyl-2~{h}-indazol-6-yl)-5-chloranyl-pyridin-4-yl]-2,8-diazaspiro[4.5]decan-1-one
Cc1cccc2c1n(c(n2)NC(=O)c3ccnc(c3)C)[C@@H]4CCCCN(C4)C(=O)C=CCN(C)C	5XH	~{n}-[1-[(3~{r})-1-[4-(dimethylamino)but-2-enoyl]azepan-3-yl]-7-methyl-benzimidazol-2-yl]-2-methyl-pyridine-4-carboxamide
CN(C)S(=O)(=O)Nc1ccc(c(c1F)Nc2c(cccn2)c3c4c(nc[nH]4)ncn3)F	5XJ	6-[2-[[3-(dimethylsulfamoylamino)-2,6-bis(fluoranyl)phenyl]amino]pyridin-3-yl]-7~{h}-purine
CCC(CC)Cc1ccn-2c1NC(=O)c3c2cccc3Cl	5XK	6-chloranyl-3-(2-ethylbutyl)-4~{h}-pyrrolo[1,2-a]quinazolin-5-one
CN(C)Cc1ccn-2c1NC(=O)c3c2cccc3Cl	5XL	6-chloranyl-3-[(dimethylamino)methyl]-4~{h}-pyrrolo[1,2-a]quinazolin-5-one
c1ccc2c(c1)C(=O)N=C3N2CC[C@@H]3CN4CCCCC4	5XM	(3~{r})-3-(piperidin-1-ylmethyl)-2,3-dihydro-1~{h}-pyrrolo[1,2-a]quinazolin-5-one
c1cc(cc(c1)Cl)Cn2nc(nn2)C3=C(C(=O)NO3)C[C@@H](C(=O)O)[NH3+]	5XN	(1s)-1-carboxy-2-(5-{2-[(3-chlorophenyl)methyl]-2h-tetrazol-5-yl}-3-oxo-2,3-dihydro-1,2-oxazol-4-yl)ethan-1-aminium
Cc1cccc(c1)Cn2nc(nn2)C3=C(C(=O)NO3)C[C@@H](C(=O)O)N	5XO	(s)-2-amino-3-(5-(2-(3-methylbenzyl)-2h-tetrazol-5-yl)-3-hydroxyisoxazol-4-yl)propanoic acid
c1cc(cc(c1)Cn2nc(nn2)c3c(c(no3)O)C[C@@H](C(=O)O)N)CN	5XP	(2~{s})-3-[5-[2-[[3-(aminomethyl)phenyl]methyl]-1,2,3,4-tetrazol-5-yl]-3-oxidanyl-1,2-oxazol-4-yl]-2-azanyl-propanoic acid
COC(=O)c1cccc(c1)C(=O)Nc2c3c(nc[nH]3)ncn2	5XS	methyl 3-(7~{h}-purin-6-ylcarbamoyl)benzoate
c1ccc(cc1)c2ccc(cc2)S(=O)(=O)Nc3ccc(c(c3)O)O	5XT	~{n}-[3,4-bis(oxidanyl)phenyl]-4-phenyl-benzenesulfonamide
C[C@@H](C(F)(F)F)Oc1c(ncc(n1)c2ccc3nc(cn3c2)NC(=O)C)N	5XV	~{n}-[6-[5-azanyl-6-[(2~{s})-1,1,1-tris(fluoranyl)propan-2-yl]oxy-pyrazin-2-yl]imidazo[1,2-a]pyridin-2-yl]ethanamide
c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)NOC[C@H](CO)O	5Y0	n-[(2s)-2,3-bis(oxidanyl)propoxy]-3,4-bis(fluoranyl)-2-[(2-fluoranyl-4-iodanyl-phenyl)amino]benzamide
Cc1ccc(cc1NC(=O)C)Nc2cc(n3c(n2)c(cn3)C#N)NC4CC4	5Y2	~{n}-[5-[[3-cyano-7-(cyclopropylamino)pyrazolo[1,5-a]pyrimidin-5-yl]amino]-2-methyl-phenyl]ethanamide
CC(=O)Nc1cc(ccc1N(C)CCN)Nc2cc(n3c(n2)c(cn3)C#N)NC4CC4	5Y3	~{n}-[2-[2-azanylethyl(methyl)amino]-5-[[3-cyano-7-(cyclopropylamino)pyrazolo[1,5-a]pyrimidin-5-yl]amino]phenyl]ethanamide
CC(=O)Nc1cc(ccc1N(C)CCN(C)C)Nc2cc(n3c(n2)c(cn3)C#N)NC4CC4	5Y4	~{n}-[5-[[3-cyano-7-(cyclopropylamino)pyrazolo[1,5-a]pyrimidin-5-yl]amino]-2-[2-(dimethylamino)ethyl-methyl-amino]phenyl]ethanamide
Cc1cc(n2c(n1)nc(n2)C(C)(F)F)N[C@H]3CCc4ccc(cc4C3)Br	5Y5	2-[1,1-bis(fluoranyl)ethyl]-~{n}-[(2~{s})-7-bromanyl-1,2,3,4-tetrahydronaphthalen-2-yl]-5-methyl-[1,2,4]triazolo[1,5-a]pyrimidin-7-amine
CN1c2ccc(cc2CS1(=O)=O)c3cncc(c3N4CCC5(CC4)CNC(=O)O5)Cl	5Y6	8-[3-chloranyl-5-[1-methyl-2,2-bis(oxidanylidene)-3~{h}-2,1-benzothiazol-5-yl]pyridin-4-yl]-1-oxa-3,8-diazaspiro[4.5]decan-2-one
CN1c2ccc(cc2CS1(=O)=O)c3cncc(c3N4CCC5(CCCN5CCOC)CC4)Cl	5Y7	5-[5-chloranyl-4-[1-(2-methoxyethyl)-1,8-diazaspiro[4.5]decan-8-yl]pyridin-3-yl]-1-methyl-3~{h}-2,1-benzothiazole 2,2-dioxide
